"TIME","GEO","UNIT","PERS_INV","Value","Flag and Footnotes"
"2013","United Kingdom","Number","Pedestrians","405",""
"2013","Iceland","Number","Passengers","4",""
"2013","Iceland","Number","Drivers","10",""
"2013","Iceland","Number","Pedestrians","1",""
"2013","Liechtenstein","Number","Passengers",":",""
"2013","Liechtenstein","Number","Drivers",":",""
"2013","Liechtenstein","Number","Pedestrians",":",""
"2013","Norway","Number","Passengers","33",""
"2013","Norway","Number","Drivers","136",""
"2013","Norway","Number","Pedestrians","18",""
"2013","Switzerland","Number","Passengers","29",""
"2013","Switzerland","Number","Drivers","171",""
"2013","Switzerland","Number","Pedestrians","69",""
"2014","Belgium","Number","Passengers","96",""
"2014","Belgium","Number","Drivers","511",""
"2014","Belgium","Number","Pedestrians","106",""
"2014","Bulgaria","Number","Passengers","178",""
"2014","Bulgaria","Number","Drivers","326",""
"2014","Bulgaria","Number","Pedestrians","156",""
"2014","Czechia","Number","Passengers","107",""
"2014","Czechia","Number","Drivers","451",""
"2014","Czechia","Number","Pedestrians","130",""
"2014","Denmark","Number","Passengers","31",""
"2014","Denmark","Number","Drivers","129",""
"2014","Denmark","Number","Pedestrians","22",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Passengers","429",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Drivers","2,421",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Pedestrians","527",""
"2014","Estonia","Number","Passengers","8",""
"2014","Estonia","Number","Drivers","41",""
"2014","Estonia","Number","Pedestrians","26",""
"2014","Ireland","Number","Passengers","39",""
"2014","Ireland","Number","Drivers","112",""
"2014","Ireland","Number","Pedestrians","42",""
"2014","Greece","Number","Passengers","130",""
"2014","Greece","Number","Drivers","540",""
"2014","Greece","Number","Pedestrians","125",""
"2014","Spain","Number","Passengers","308",""
"2014","Spain","Number","Drivers","1,038",""
"2014","Spain","Number","Pedestrians","334",""
"2014","France","Number","Passengers","521",""
"2014","France","Number","Drivers","2,364",""
"2014","France","Number","Pedestrians","499",""
"2014","Croatia","Number","Passengers","50",""
"2014","Croatia","Number","Drivers","185",""
"2014","Croatia","Number","Pedestrians","73",""
"2014","Italy","Number","Passengers","512",""
"2014","Italy","Number","Drivers","2,291",""
"2014","Italy","Number","Pedestrians","578",""
"2014","Cyprus","Number","Passengers","7",""
"2014","Cyprus","Number","Drivers","27",""
"2014","Cyprus","Number","Pedestrians","10",""
"2014","Latvia","Number","Passengers","53",""
"2014","Latvia","Number","Drivers","88",""
"2014","Latvia","Number","Pedestrians","71",""
"2014","Lithuania","Number","Passengers","61",""
"2014","Lithuania","Number","Drivers","97",""
"2014","Lithuania","Number","Pedestrians","109",""
"2014","Luxembourg","Number","Passengers","5",""
"2014","Luxembourg","Number","Drivers","27",""
"2014","Luxembourg","Number","Pedestrians","3",""
"2014","Hungary","Number","Passengers","114",""
"2014","Hungary","Number","Drivers","360",""
"2014","Hungary","Number","Pedestrians","152",""
"2014","Malta","Number","Passengers",":",""
"2014","Malta","Number","Drivers",":",""
"2014","Malta","Number","Pedestrians",":",""
"2014","Netherlands","Number","Passengers","40",""
"2014","Netherlands","Number","Drivers","382",""
"2014","Netherlands","Number","Pedestrians","50",""
"2014","Austria","Number","Passengers","44",""
"2014","Austria","Number","Drivers","315",""
"2014","Austria","Number","Pedestrians","71",""
"2014","Poland","Number","Passengers","541",""
"2014","Poland","Number","Drivers","1,545",""
"2014","Poland","Number","Pedestrians","1,116",""
"2014","Portugal","Number","Passengers","96",""
"2014","Portugal","Number","Drivers","397",""
"2014","Portugal","Number","Pedestrians","145",""
"2014","Romania","Number","Passengers","428",""
"2014","Romania","Number","Drivers","693",""
"2014","Romania","Number","Pedestrians","697",""
"2014","Slovenia","Number","Passengers","21",""
"2014","Slovenia","Number","Drivers","72",""
"2014","Slovenia","Number","Pedestrians","14",""
"2014","Slovakia","Number","Passengers",":",""
"2014","Slovakia","Number","Drivers",":",""
"2014","Slovakia","Number","Pedestrians",":",""
"2014","Finland","Number","Passengers","32",""
"2014","Finland","Number","Drivers","161",""
"2014","Finland","Number","Pedestrians","36",""
"2014","Sweden","Number","Passengers","40",""
"2014","Sweden","Number","Drivers","178",""
"2014","Sweden","Number","Pedestrians","52",""
"2014","United Kingdom","Number","Passengers","278",""
"2014","United Kingdom","Number","Drivers","1,112",""
"2014","United Kingdom","Number","Pedestrians","464",""
"2014","Iceland","Number","Passengers","2",""
"2014","Iceland","Number","Drivers","2",""
"2014","Iceland","Number","Pedestrians","0",""
"2014","Liechtenstein","Number","Passengers",":",""
"2014","Liechtenstein","Number","Drivers",":",""
"2014","Liechtenstein","Number","Pedestrians",":",""
"2014","Norway","Number","Passengers","27",""
"2014","Norway","Number","Drivers","102",""
"2014","Norway","Number","Pedestrians","18",""
"2014","Switzerland","Number","Passengers","31",""
"2014","Switzerland","Number","Drivers","169",""
"2014","Switzerland","Number","Pedestrians","43",""
"2015","Belgium","Number","Passengers","93",""
"2015","Belgium","Number","Drivers","539",""
"2015","Belgium","Number","Pedestrians","92",""
"2015","Bulgaria","Number","Passengers","197",""
"2015","Bulgaria","Number","Drivers","346",""
"2015","Bulgaria","Number","Pedestrians","164",""
"2015","Czechia","Number","Passengers","126",""
"2015","Czechia","Number","Drivers","458",""
"2015","Czechia","Number","Pedestrians","150",""
"2015","Denmark","Number","Passengers","24",""
"2015","Denmark","Number","Drivers","127",""
"2015","Denmark","Number","Pedestrians","27",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Passengers","430",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Drivers","2,484",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Pedestrians","545",""
"2015","Estonia","Number","Passengers","14",""
"2015","Estonia","Number","Drivers","28",""
"2015","Estonia","Number","Pedestrians","24",""
"2015","Ireland","Number","Passengers",":",""
"2015","Ireland","Number","Drivers",":",""
"2015","Ireland","Number","Pedestrians",":",""
"2015","Greece","Number","Passengers","120",""
"2015","Greece","Number","Drivers","545",""
"2015","Greece","Number","Pedestrians","128",""
"2015","Spain","Number","Passengers","274",""
"2015","Spain","Number","Drivers","1,048",""
"2015","Spain","Number","Pedestrians","367",""
"2015","France","Number","Passengers","622",""
"2015","France","Number","Drivers","2,371",""
"2015","France","Number","Pedestrians","466",""
"2015","Croatia","Number","Passengers","62",""
"2015","Croatia","Number","Drivers","225",""
"2015","Croatia","Number","Pedestrians","61",""
"2015","Italy","Number","Passengers","477",""
"2015","Italy","Number","Drivers","2,349",""
"2015","Italy","Number","Pedestrians","602",""
"2015","Cyprus","Number","Passengers","8",""
"2015","Cyprus","Number","Drivers","33",""
"2015","Cyprus","Number","Pedestrians","16",""
"2015","Latvia","Number","Passengers","40",""
"2015","Latvia","Number","Drivers","85",""
"2015","Latvia","Number","Pedestrians","63",""
"2015","Lithuania","Number","Passengers","56",""
"2015","Lithuania","Number","Drivers","103",""
"2015","Lithuania","Number","Pedestrians","81",""
"2015","Luxembourg","Number","Passengers","3",""
"2015","Luxembourg","Number","Drivers","26",""
"2015","Luxembourg","Number","Pedestrians","7",""
"2015","Hungary","Number","Passengers","142",""
"2015","Hungary","Number","Drivers","353",""
"2015","Hungary","Number","Pedestrians","149",""
"2015","Malta","Number","Passengers","2",""
"2015","Malta","Number","Drivers","4",""
"2015","Malta","Number","Pedestrians","5",""
"2015","Netherlands","Number","Passengers","31",""
"2015","Netherlands","Number","Drivers","403",""
"2015","Netherlands","Number","Pedestrians","60",""
"2015","Austria","Number","Passengers","63",""
"2015","Austria","Number","Drivers","332",""
"2015","Austria","Number","Pedestrians","84",""
"2015","Poland","Number","Passengers","539",""
"2015","Poland","Number","Drivers","1,484",""
"2015","Poland","Number","Pedestrians","915",""
"2015","Portugal","Number","Passengers","84",""
"2015","Portugal","Number","Drivers","363",""
"2015","Portugal","Number","Pedestrians","146",""
"2015","Romania","Number","Passengers","444",""
"2015","Romania","Number","Drivers","800",""
"2015","Romania","Number","Pedestrians","649",""
"2015","Slovenia","Number","Passengers","20",""
"2015","Slovenia","Number","Drivers","83",""
"2015","Slovenia","Number","Pedestrians","16",""
"2015","Slovakia","Number","Passengers",":",""
"2015","Slovakia","Number","Drivers",":",""
"2015","Slovakia","Number","Pedestrians",":",""
"2015","Finland","Number","Passengers","43",""
"2015","Finland","Number","Drivers","191",""
"2015","Finland","Number","Pedestrians","32",""
"2015","Sweden","Number","Passengers","48",""
"2015","Sweden","Number","Drivers","182",""
"2015","Sweden","Number","Pedestrians","28",""
"2015","United Kingdom","Number","Passengers","271",""
"2015","United Kingdom","Number","Drivers","1,106",""
"2015","United Kingdom","Number","Pedestrians","427",""
"2015","Iceland","Number","Passengers","6",""
"2015","Iceland","Number","Drivers","9",""
"2015","Iceland","Number","Pedestrians","1",""
"2015","Liechtenstein","Number","Passengers",":",""
"2015","Liechtenstein","Number","Drivers",":",""
"2015","Liechtenstein","Number","Pedestrians",":",""
"2015","Norway","Number","Passengers","21",""
"2015","Norway","Number","Drivers","84",""
"2015","Norway","Number","Pedestrians","12",""
"2015","Switzerland","Number","Passengers","27",""
"2015","Switzerland","Number","Drivers","168",""
"2015","Switzerland","Number","Pedestrians","58",""
"2016","Belgium","Number","Passengers","87",""
"2016","Belgium","Number","Drivers","466",""
"2016","Belgium","Number","Pedestrians","78",""
"2016","Bulgaria","Number","Passengers",":",""
"2016","Bulgaria","Number","Drivers",":",""
"2016","Bulgaria","Number","Pedestrians",":",""
"2016","Czechia","Number","Passengers","111",""
"2016","Czechia","Number","Drivers","370",""
"2016","Czechia","Number","Pedestrians","130",""
"2016","Denmark","Number","Passengers","26",""
"2016","Denmark","Number","Drivers","149",""
"2016","Denmark","Number","Pedestrians","36",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Passengers","416",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Drivers","2,290",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Pedestrians","500",""
"2016","Estonia","Number","Passengers",":",""
"2016","Estonia","Number","Drivers",":",""
"2016","Estonia","Number","Pedestrians",":",""
"2016","Ireland","Number","Passengers",":",""
"2016","Ireland","Number","Drivers",":",""
"2016","Ireland","Number","Pedestrians",":",""
"2016","Greece","Number","Passengers","127",""
"2016","Greece","Number","Drivers","548",""
"2016","Greece","Number","Pedestrians","149",""
"2016","Spain","Number","Passengers","320",""
"2016","Spain","Number","Drivers","1,101",""
"2016","Spain","Number","Pedestrians","389",""
"2016","France","Number","Passengers","544",""
"2016","France","Number","Drivers","2,374",""
"2016","France","Number","Pedestrians","553",""
"2016","Croatia","Number","Passengers","54",""
"2016","Croatia","Number","Drivers","186",""
"2016","Croatia","Number","Pedestrians","67",""
"2016","Italy","Number","Passengers","452",""
"2016","Italy","Number","Drivers","2,261",""
"2016","Italy","Number","Pedestrians","570",""
"2016","Cyprus","Number","Passengers","6",""
"2016","Cyprus","Number","Drivers","26",""
"2016","Cyprus","Number","Pedestrians","14",""
"2016","Latvia","Number","Passengers","27",""
"2016","Latvia","Number","Drivers","76",""
"2016","Latvia","Number","Pedestrians","55",""
"2016","Lithuania","Number","Passengers",":",""
"2016","Lithuania","Number","Drivers",":",""
"2016","Lithuania","Number","Pedestrians",":",""
"2016","Luxembourg","Number","Passengers","7",""
"2016","Luxembourg","Number","Drivers","17",""
"2016","Luxembourg","Number","Pedestrians","8",""
"2016","Hungary","Number","Passengers","119",""
"2016","Hungary","Number","Drivers","336",""
"2016","Hungary","Number","Pedestrians","152",""
"2016","Malta","Number","Passengers","3",""
"2016","Malta","Number","Drivers","12",""
"2016","Malta","Number","Pedestrians","8",""
"2016","Netherlands","Number","Passengers",":",""
"2016","Netherlands","Number","Drivers","437",""
"2016","Netherlands","Number","Pedestrians","44",""
"2016","Austria","Number","Passengers","52",""
"2016","Austria","Number","Drivers","307",""
"2016","Austria","Number","Pedestrians","73",""
"2016","Poland","Number","Passengers","614",""
"2016","Poland","Number","Drivers","1,544",""
"2016","Poland","Number","Pedestrians","868",""
"2016","Portugal","Number","Passengers","92",""
"2016","Portugal","Number","Drivers","348",""
"2016","Portugal","Number","Pedestrians","123",""
"2016","Romania","Number","Passengers","423",""
"2016","Romania","Number","Drivers","773",""
"2016","Romania","Number","Pedestrians","717",""
"2016","Slovenia","Number","Passengers","18",""
"2016","Slovenia","Number","Drivers","90",""
"2016","Slovenia","Number","Pedestrians","22",""
"2016","Slovakia","Number","Passengers",":",""
"2016","Slovakia","Number","Drivers",":",""
"2016","Slovakia","Number","Pedestrians",":",""
"2016","Finland","Number","Passengers",":",""
"2016","Finland","Number","Drivers",":",""
"2016","Finland","Number","Pedestrians",":",""
"2016","Sweden","Number","Passengers","47",""
"2016","Sweden","Number","Drivers","179",""
"2016","Sweden","Number","Pedestrians","42",""
"2016","United Kingdom","Number","Passengers","302",""
"2016","United Kingdom","Number","Drivers","1,095",""
"2016","United Kingdom","Number","Pedestrians","463",""
"2016","Iceland","Number","Passengers","3",""
"2016","Iceland","Number","Drivers","13",""
"2016","Iceland","Number","Pedestrians","2",""
"2016","Liechtenstein","Number","Passengers",":",""
"2016","Liechtenstein","Number","Drivers",":",""
"2016","Liechtenstein","Number","Pedestrians",":",""
"2016","Norway","Number","Passengers","19",""
"2016","Norway","Number","Drivers","101",""
"2016","Norway","Number","Pedestrians","15",""
"2016","Switzerland","Number","Passengers","21",""
"2016","Switzerland","Number","Drivers","145",""
"2016","Switzerland","Number","Pedestrians","50",""
